Unnamed: 0,Date,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
14,2016-09-18,91298.63,28022.65,40377.82,1331.35,21566.81,20132.05,1434.76,0.0,conventional,2016,Pittsburgh
35,2017-04-30,359011.13,113104.9,65026.2,6704.04,174175.99,43597.71,130578.28,0.0,conventional,2017,LasVegas
14,2016-09-18,527700.95,233800.98,70931.17,132.15,222836.65,139748.72,82907.37,180.56,conventional,2016,Atlanta
6,2018-02-11,7463494.79,2646176.67,1633418.28,109146.92,3074752.92,1203367.03,1856207.85,15178.04,conventional,2018,West
7,2017-11-12,1122350.0,51661.0,667319.0,710.0,402660.0,369347.0,33312.0,0.0,conventional,2017,NewYork
34,2015-05-03,3647.7,63.02,168.13,0.0,3416.55,3416.55,0.0,0.0,organic,2015,BuffaloRochester
7,2015-11-08,26247.16,643.23,24713.93,0.0,890.0,890.0,0.0,0.0,organic,2015,Chicago
50,2017-01-15,38542.5,78.31,34378.08,0.0,4086.11,4086.11,0.0,0.0,organic,2017,Chicago
45,2017-02-19,9098.81,522.24,3373.76,263.72,4939.09,2202.97,2736.12,0.0,organic,2017,RichmondNorfolk
7,2015-11-08,63821.22,19315.13,26207.73,2182.03,16116.33,16116.33,0.0,0.0,conventional,2015,Spokane
17,2017-09-03,13962.6,341.19,3270.17,0.0,10351.24,2220.07,8131.17,0.0,organic,2017,CincinnatiDayton
47,2016-01-31,6019.01,98.48,3346.91,0.0,2573.62,794.41,1779.21,0.0,organic,2016,Roanoke
23,2017-07-23,6999.43,656.83,3501.3,0.0,2841.3,1491.1,1350.2,0.0,organic,2017,StLouis
26,2015-06-28,659947.03,192182.13,332739.27,5956.87,129068.76,80006.4,49062.36,0.0,organic,2015,TotalUS
41,2016-03-13,2357.86,0.0,154.45,0.0,2203.41,889.72,1313.69,0.0,organic,2016,Syracuse
36,2015-04-19,179103.3,12091.85,106308.89,10136.69,50565.87,35778.37,13533.9,1253.6,conventional,2015,Indianapolis
39,2016-03-27,5298.14,2980.74,110.73,0.0,2206.67,2206.67,0.0,0.0,organic,2016,Orlando
8,2016-10-30,4036.39,252.91,202.95,16.24,3564.29,3529.6,34.69,0.0,organic,2016,HarrisburgScranton
35,2015-04-26,44090.53,15815.81,17652.02,0.0,10622.7,10622.7,0.0,0.0,organic,2015,LosAngeles
24,2015-07-12,310049.5,127995.39,36569.66,62708.05,82776.4,76701.28,1977.04,4098.08,conventional,2015,Detroit
6,2016-11-13,2084.37,75.8,191.07,0.0,1817.5,1817.5,0.0,0.0,organic,2016,Albany
49,2017-01-22,6627.34,172.58,2287.61,0.0,4167.15,57.77,4109.38,0.0,organic,2017,Nashville
14,2016-09-18,94463.19,5214.46,53650.27,0.0,35598.46,16037.37,19561.09,0.0,organic,2016,GreatLakes
7,2017-11-12,201442.0,31166.0,99684.0,74.0,70518.0,54249.0,16269.0,0.0,conventional,2017,HarrisburgScranton
26,2017-07-02,224816.41,60811.83,76448.74,6627.47,80928.37,71119.63,5358.74,4450.0,conventional,2017,Charlotte
50,2016-01-10,80027.43,11524.93,17132.02,0.0,51370.48,41151.84,10218.64,0.0,organic,2016,LosAngeles
7,2018-02-04,4561.62,277.76,1722.99,0.0,2560.87,593.4,1948.18,19.29,organic,2018,Spokane
40,2015-03-22,1375.02,40.57,326.78,0.0,1007.67,1007.67,0.0,0.0,organic,2015,Albany
38,2015-04-05,1702.0,1231.96,22.7,0.0,447.34,447.34,0.0,0.0,organic,2015,MiamiFtLauderdale
13,2017-10-01,321740.77,118114.48,122964.46,17450.03,63211.8,59173.54,4038.26,0.0,conventional,2017,SanDiego
15,2015-09-13,201620.58,3668.07,130327.72,17967.91,49656.88,22010.51,24284.79,3361.58,conventional,2015,Indianapolis
34,2015-05-03,4597313.41,129459.52,3365962.7,13487.57,1088403.62,954844.81,132615.75,943.06,conventional,2015,Northeast
11,2016-10-09,5375978.5,2021375.04,1750074.56,123430.31,1481098.59,1379624.2,74894.96,26579.43,conventional,2016,California
35,2016-04-24,1393042.56,656322.91,324423.04,163347.75,248948.86,100132.98,144364.21,4451.67,conventional,2016,Houston
1,2017-12-24,444781.87,212413.82,30834.68,1112.56,200420.81,130079.34,66147.03,4194.44,conventional,2017,Atlanta
17,2016-08-28,2908.99,23.87,329.34,0.0,2555.78,2552.45,3.33,0.0,organic,2016,BuffaloRochester
47,2015-02-01,1565.24,45.17,805.09,0.0,714.98,496.67,218.31,0.0,organic,2015,Indianapolis
35,2015-04-26,1295589.61,20400.34,932216.48,2618.1,340354.69,246376.89,93487.52,490.28,conventional,2015,NewYork
5,2016-11-20,2157.46,6.44,17.68,0.0,2133.34,2113.34,20.0,0.0,organic,2016,MiamiFtLauderdale
23,2015-07-19,1251919.24,20811.41,923816.05,2324.14,304967.64,256581.76,48382.38,3.5,conventional,2015,NewYork
24,2015-07-12,2786.45,680.6,2105.85,0.0,0.0,0.0,0.0,0.0,organic,2015,Spokane
7,2016-11-06,2507401.04,124032.58,1616563.04,13244.25,753561.17,699083.75,53807.98,669.44,conventional,2016,Northeast
2,2018-03-11,134625.32,40798.11,15527.17,1089.04,77211.0,48023.13,29181.2,6.67,conventional,2018,Pittsburgh
12,2016-10-02,246512.99,93430.04,45096.89,5876.68,102109.38,58716.07,43393.31,0.0,conventional,2016,LasVegas
34,2015-05-03,59197.67,919.87,45490.05,217.24,12570.51,12201.95,368.56,0.0,conventional,2015,Albany
23,2017-07-23,2886538.37,613826.71,1240751.66,26154.28,1005805.72,861274.69,114928.95,29602.08,conventional,2017,Midsouth
3,2016-12-04,699171.51,353339.84,66386.39,10869.1,268576.18,105842.68,162657.94,75.56,conventional,2016,WestTexNewMexico
27,2017-06-25,8870.49,253.77,2759.2,0.0,5857.52,1646.75,4210.77,0.0,organic,2017,Roanoke
3,2016-12-04,7132.62,262.63,2320.11,116.19,4433.69,1641.97,2791.72,0.0,organic,2016,RichmondNorfolk
16,2017-09-10,25480.22,20.49,1076.33,0.0,24383.4,23213.93,1169.47,0.0,organic,2017,Boston
20,2017-08-13,363916.69,227667.4,38433.45,166.56,97649.28,41567.72,47374.89,8706.67,conventional,2017,Orlando
3,2016-12-04,2780629.1,1076282.76,476162.95,53729.91,1174453.48,1135570.69,17964.53,20918.26,conventional,2016,LosAngeles
12,2016-10-02,89438.27,2371.95,47496.95,2342.29,37227.08,33589.15,3637.93,0.0,organic,2016,Midsouth
51,2015-01-04,599965.86,126485.75,377138.79,19781.57,76559.75,61308.73,15251.02,0.0,conventional,2015,Portland
22,2015-07-26,395471.89,130034.73,200668.51,13184.96,51583.69,51550.15,33.54,0.0,conventional,2015,Sacramento
21,2017-08-06,95140.94,2317.1,37610.34,218.0,54995.5,29610.66,24173.08,1211.76,conventional,2017,Louisville
2,2018-03-11,249444.49,119801.0,6013.84,404.77,123224.88,99130.17,19950.02,4144.69,conventional,2018,StLouis
47,2017-02-05,160843.63,11663.51,37623.06,244.75,111312.31,101921.32,9390.99,0.0,organic,2017,Northeast
36,2015-04-19,184979.95,101449.24,38169.29,33.73,45327.69,45322.98,4.71,0.0,conventional,2015,StLouis
34,2015-05-03,457411.45,271320.49,72324.54,26965.17,86801.25,70270.99,16530.26,0.0,conventional,2015,SouthCarolina
7,2016-11-06,12410.85,1268.31,5723.98,0.0,5418.56,196.67,5221.89,0.0,organic,2016,Atlanta
1,2018-03-18,730449.69,323507.79,36770.0,1828.28,368343.62,267740.12,97851.46,2752.04,conventional,2018,Atlanta
43,2016-02-28,566.57,45.47,514.08,0.0,7.02,0.0,7.02,0.0,organic,2016,Boise
1,2015-12-20,922355.67,382444.22,278067.11,127372.19,134472.15,72198.16,31520.66,30753.33,conventional,2015,Houston
1,2017-12-24,7774.3,32.77,1067.24,0.0,6674.29,6660.04,14.25,0.0,organic,2017,GrandRapids
46,2015-02-08,3098.29,15.18,948.71,0.0,2134.4,2134.4,0.0,0.0,organic,2015,Boston
33,2017-05-14,1745.63,900.99,0.0,0.0,844.64,744.97,99.67,0.0,organic,2017,NewOrleansMobile
38,2015-04-05,1701.31,6.35,1216.07,0.0,478.89,296.67,182.22,0.0,organic,2015,Boise
18,2016-08-21,247621.32,67192.31,4365.3,0.0,176063.71,170028.41,6035.3,0.0,organic,2016,SouthCentral
11,2015-10-11,2449.56,70.71,136.9,21.13,2220.82,676.28,1544.54,0.0,organic,2015,HarrisburgScranton
48,2016-01-24,14155.9,6168.4,453.26,0.0,7534.24,7534.24,0.0,0.0,organic,2016,DallasFtWorth
10,2017-10-22,13012.35,951.67,6964.44,0.0,5096.24,5096.24,0.0,0.0,organic,2017,SanDiego
21,2016-07-31,113650.17,4140.74,54282.79,4197.48,51029.16,32863.37,18165.79,0.0,organic,2016,Midsouth
30,2017-06-04,77032.09,12332.67,16277.88,208.25,48213.29,30135.45,18077.84,0.0,organic,2017,Southeast
33,2016-05-08,546838.34,3368.77,370026.96,55130.63,118311.98,118297.2,14.78,0.0,conventional,2016,NorthernNewEngland
3,2016-12-04,17934.25,7263.87,7440.44,0.0,3229.94,3217.12,12.82,0.0,organic,2016,SanFrancisco
3,2017-12-10,687251.82,13210.49,557434.99,2169.35,114436.99,93125.7,21311.29,0.0,conventional,2017,Boston
10,2018-01-14,6659.77,86.64,639.81,0.0,5933.32,5926.66,6.66,0.0,organic,2018,Orlando
12,2017-10-08,4734.25,198.53,1046.76,0.0,3488.96,3378.88,110.08,0.0,organic,2017,Orlando
39,2015-03-29,15545.06,119.66,14605.4,0.0,820.0,820.0,0.0,0.0,organic,2015,Chicago
5,2015-11-22,4163.25,141.24,2164.98,531.25,1325.78,1302.93,22.85,0.0,organic,2015,RaleighGreensboro
26,2016-06-26,12472.06,1.3,149.6,0.0,12321.16,12321.16,0.0,0.0,organic,2016,NorthernNewEngland
16,2017-09-10,12770.99,1925.87,9140.03,0.0,1705.09,1705.09,0.0,0.0,organic,2017,SanDiego
43,2015-03-01,314917.55,4547.97,250129.65,271.71,59968.22,57600.88,2367.34,0.0,conventional,2015,HartfordSpringfield
44,2017-02-26,6616.58,1808.8,4379.48,0.0,428.3,428.3,0.0,0.0,organic,2017,Sacramento
15,2015-09-13,1005.8,10.92,5.28,0.0,989.6,989.6,0.0,0.0,organic,2015,MiamiFtLauderdale
17,2015-08-30,5138256.91,2163511.05,1986059.01,124657.84,864029.01,624782.63,239195.91,50.47,conventional,2015,West
28,2015-06-14,6991.11,155.63,3425.03,452.74,2957.71,1282.62,1675.09,0.0,organic,2015,RichmondNorfolk
8,2017-11-05,1208035.4,555816.37,227846.11,9212.36,415160.56,330740.57,81893.32,2526.67,conventional,2017,PhoenixTucson
11,2015-10-11,3307828.65,88376.7,2383018.56,4364.98,832068.41,721415.51,110651.17,1.73,conventional,2015,Northeast
0,2018-03-25,15303.4,2325.3,2171.66,0.0,10806.44,10569.8,236.64,0.0,organic,2018,WestTexNewMexico
13,2015-09-27,52253.69,2191.94,31426.09,3164.97,15470.69,13112.36,2358.33,0.0,organic,2015,Midsouth
26,2017-07-02,6607292.61,2527123.67,1942683.02,224121.48,1913364.44,1844798.2,4337.49,64228.75,conventional,2017,California
42,2016-03-06,82249.97,3310.73,48133.42,2104.76,28701.06,11159.01,17542.05,0.0,organic,2016,Midsouth
11,2016-10-09,27051.5,678.11,8511.22,0.0,17862.17,1015.23,16846.94,0.0,organic,2016,Detroit
34,2017-05-07,544200.61,8809.36,334984.45,4090.47,196316.33,41452.28,154825.16,38.89,conventional,2017,NorthernNewEngland
40,2015-03-22,3520408.65,118765.0,2526519.62,5436.84,869687.19,782209.83,87477.36,0.0,conventional,2015,Northeast
12,2016-10-02,534801.53,209855.65,131355.15,17065.91,176524.82,159927.44,15812.38,785.0,conventional,2016,SanDiego
40,2015-03-22,282155.05,4556.72,229492.52,55.64,48050.17,47856.09,194.08,0.0,conventional,2015,NorthernNewEngland
50,2017-01-15,1613159.67,1134750.48,184545.5,2711.5,291152.19,242009.67,49139.19,3.33,conventional,2017,Houston
30,2017-06-04,687913.86,449727.4,85907.47,238.92,152040.07,84992.72,64412.35,2635.0,conventional,2017,MiamiFtLauderdale
16,2016-09-04,29892.84,91.7,27757.81,0.0,2043.33,2043.33,0.0,0.0,organic,2016,Chicago
47,2017-02-05,1112.77,54.67,688.31,0.0,369.79,369.79,0.0,0.0,organic,2017,GrandRapids
26,2017-07-02,6675892.1,3159081.46,1239433.34,25461.72,2251915.58,1790494.11,457729.03,3692.44,conventional,2017,SouthCentral
46,2016-02-07,3529.44,385.1,1740.65,640.36,763.33,763.33,0.0,0.0,organic,2016,Charlotte
15,2015-09-13,31245835.65,9875018.48,14888077.69,1118988.92,5363750.56,4072661.53,1226810.47,64278.56,conventional,2015,TotalUS
29,2017-06-11,193088.4,119698.07,15932.56,121.45,57336.32,29031.67,25729.09,2575.56,conventional,2017,Jacksonville
39,2016-03-27,8342.54,117.56,2754.65,0.0,5470.33,5470.33,0.0,0.0,organic,2016,HartfordSpringfield
50,2016-01-10,35264336.01,11441286.89,13226088.66,1282612.91,9314347.55,6735384.32,2528089.14,50874.09,conventional,2016,TotalUS
34,2016-05-01,5736.02,268.44,2921.35,718.82,1827.41,1827.41,0.0,0.0,organic,2016,Charlotte
21,2017-08-06,5548410.44,2036702.69,1451163.28,107844.51,1952699.96,1060422.56,879238.7,13038.7,conventional,2017,West
6,2017-11-19,12562.5,89.27,3201.7,85.36,9186.17,8899.71,286.46,0.0,organic,2017,SouthCarolina
26,2017-07-02,2223310.81,801224.73,664924.43,28132.18,729029.47,707685.17,6808.01,14536.29,conventional,2017,Plains
26,2017-07-02,4250394.01,740503.01,1423924.97,356791.68,1729174.35,1157601.31,485376.01,86197.03,conventional,2017,GreatLakes
4,2016-11-27,907516.28,464034.44,212695.94,11542.14,219243.76,95631.21,123302.83,309.72,conventional,2016,PhoenixTucson
25,2017-07-09,13592.4,3.94,277.31,0.0,13311.15,13311.15,0.0,0.0,organic,2017,NorthernNewEngland
40,2017-03-26,8724.0,276.46,5908.44,559.41,1979.69,1581.58,398.11,0.0,organic,2017,Charlotte
3,2018-03-04,222950.32,6008.33,68134.36,0.0,147949.04,119193.36,28755.68,0.0,organic,2018,GreatLakes
15,2016-09-11,3501.41,128.94,227.69,0.0,3144.78,3144.78,0.0,0.0,organic,2016,Albany
13,2017-10-01,3769.02,207.39,135.26,0.0,3426.37,3269.44,156.93,0.0,organic,2017,NewOrleansMobile
42,2017-02-26,39054.83,3021.26,15568.68,11.77,20453.12,20299.52,153.6,0.0,organic,2017,WestTexNewMexico
22,2017-07-30,288905.9,113471.56,46394.92,7351.15,121688.27,58516.35,62901.92,270.0,conventional,2017,LasVegas
19,2017-08-20,7563.59,580.62,1815.88,0.0,5167.09,4049.02,1118.07,0.0,organic,2017,Columbus
2,2016-12-11,113394.91,36799.58,27761.04,129.8,48704.49,47917.82,786.67,0.0,conventional,2016,Roanoke
14,2015-09-20,1558.39,136.1,215.36,15.42,1191.51,1191.51,0.0,0.0,organic,2015,HarrisburgScranton
0,2016-12-25,2954314.99,446144.28,1256639.93,146507.02,1105023.76,789983.43,306951.98,8088.35,conventional,2016,GreatLakes
13,2017-10-01,48973.13,2863.92,5844.08,56.27,40208.86,40203.04,5.82,0.0,organic,2017,BaltimoreWashington
2,2016-12-11,5526646.12,1638639.18,2137290.51,96836.26,1653880.17,1451475.99,177399.8,25004.38,conventional,2016,California
39,2016-03-27,3467762.25,982736.16,836002.09,94366.38,1554657.62,1349458.59,185190.21,20008.82,conventional,2016,LosAngeles
0,2018-03-25,7667064.46,2567279.74,1912986.38,118289.91,3068508.43,1309580.19,1745630.06,13298.18,conventional,2018,West
6,2017-11-19,3405.61,82.69,757.57,3.65,2561.7,1519.99,1041.71,0.0,organic,2017,Jacksonville
46,2017-02-12,97785.46,41600.65,4101.11,9261.32,42822.38,41656.91,1141.72,23.75,conventional,2017,Boise
43,2015-03-01,337576.71,213315.88,42197.08,13638.46,68425.29,57884.58,10540.71,0.0,conventional,2015,SouthCarolina
8,2018-01-28,200318.01,4791.32,53866.78,0.0,141507.43,101734.66,39772.77,0.0,organic,2018,GreatLakes
21,2016-07-31,1163785.11,670208.32,213925.85,4548.4,275102.54,253660.73,19284.9,2156.91,conventional,2016,DallasFtWorth
9,2017-10-29,7341.92,2787.56,2909.91,0.0,1644.45,1644.45,0.0,0.0,organic,2017,Sacramento
10,2015-10-18,2804.82,1876.78,48.04,0.0,880.0,880.0,0.0,0.0,organic,2015,Orlando
34,2016-05-01,1078794.69,526288.51,260626.27,584.32,291295.59,71215.05,220080.54,0.0,conventional,2016,MiamiFtLauderdale
46,2016-02-07,4865296.26,652666.36,2644419.02,704466.56,863744.32,516542.03,238503.11,108699.18,conventional,2016,GreatLakes
50,2017-01-15,11578.42,2529.2,7637.66,0.0,1411.56,993.41,418.15,0.0,organic,2017,SanDiego
25,2017-07-09,116575.48,45339.5,30916.91,1471.62,38847.45,30093.41,6444.04,2310.0,conventional,2017,Pittsburgh
5,2018-02-18,361966.97,70416.79,33890.23,18889.7,238770.25,177738.87,48953.96,12077.42,conventional,2018,Detroit
43,2017-03-05,202553.07,43409.71,87666.41,11157.19,60319.76,56436.67,3883.09,0.0,conventional,2017,Charlotte
14,2016-09-18,344938.28,132430.63,66929.62,102.58,145475.45,73697.98,71774.14,3.33,conventional,2016,Tampa
30,2016-05-29,201747.62,95063.05,36787.21,7985.33,61912.03,53230.25,6885.94,1795.84,conventional,2016,Columbus
40,2016-03-20,1743194.56,23278.85,1269404.72,1917.48,448593.51,407712.49,40881.02,0.0,conventional,2016,NewYork
46,2016-02-07,9387.43,793.09,2576.33,10.97,6007.04,1132.99,4874.05,0.0,organic,2016,Philadelphia
26,2017-07-02,528297.88,248095.78,56275.22,109.99,223816.89,136027.87,77103.34,10685.68,conventional,2017,Atlanta
12,2017-10-08,159117.57,43388.05,49967.91,1517.57,64244.04,60012.28,4231.76,0.0,conventional,2017,RichmondNorfolk
47,2015-02-01,3796.16,39.55,151.13,0.0,3605.48,3605.48,0.0,0.0,organic,2015,HarrisburgScranton
6,2018-02-11,116882.18,33543.27,21090.24,1094.97,61153.7,37660.14,23490.23,3.33,conventional,2018,Pittsburgh
34,2016-05-01,319391.58,109542.32,48135.67,46048.82,115664.77,97920.55,6527.68,11216.54,conventional,2016,Detroit
42,2017-03-12,132799.77,23152.23,30302.15,51.55,79293.84,74945.53,4149.17,199.14,conventional,2017,Spokane
49,2015-01-18,1403.1,846.65,55.27,1.18,500.0,500.0,0.0,0.0,organic,2015,Jacksonville
30,2016-05-29,9333.72,1748.33,7197.21,0.0,388.18,388.18,0.0,0.0,organic,2016,Sacramento
30,2015-05-31,9908.64,616.11,7097.83,0.0,2194.7,1165.54,1029.16,0.0,organic,2015,Detroit
20,2017-08-13,68140.75,16296.64,26112.53,100.27,25631.31,16335.62,9284.42,11.27,conventional,2017,Spokane
16,2017-09-10,19288.09,434.78,4007.28,0.0,14773.96,11927.03,2846.93,0.0,organic,2017,Detroit
26,2017-07-02,144309.09,1954.36,80410.59,105.58,61838.56,55195.58,3167.98,3475.0,conventional,2017,BuffaloRochester
28,2015-06-14,256149.75,141946.09,36946.34,2083.82,75173.5,56501.85,18663.64,8.01,conventional,2015,Orlando
35,2015-04-26,3030.87,1096.55,1659.18,0.0,275.14,73.33,201.81,0.0,organic,2015,StLouis
50,2017-01-15,2064194.02,925668.48,529337.88,6259.33,602928.33,545116.32,46315.29,11496.72,conventional,2017,Plains
31,2015-05-24,2640.04,1582.32,41.05,0.0,1016.67,1016.67,0.0,0.0,organic,2015,Orlando
11,2015-10-11,159011.26,77647.86,25627.41,28.01,55707.98,52275.19,3421.53,11.26,conventional,2015,StLouis
40,2016-03-20,12334.46,1490.01,578.29,0.0,10266.16,199.63,10066.53,0.0,organic,2016,StLouis
18,2016-08-21,9072.92,101.74,4189.33,363.87,4417.98,2669.12,1748.86,0.0,organic,2016,RichmondNorfolk
40,2016-03-20,496190.99,323216.82,61127.51,1727.11,110119.55,75568.52,34551.03,0.0,conventional,2016,Atlanta
35,2016-04-24,654018.81,233878.1,189043.44,67.42,231029.85,71926.92,158919.6,183.33,conventional,2016,Atlanta
20,2015-08-09,86211.24,23147.23,52640.84,0.0,10423.17,10423.17,0.0,0.0,organic,2015,California
38,2015-04-05,11171.13,4079.7,6401.32,0.0,690.11,690.11,0.0,0.0,organic,2015,SanDiego
7,2017-11-12,2664.62,0.0,245.71,0.0,2418.91,2418.91,0.0,0.0,organic,2017,Albany
20,2016-08-07,3094362.21,1137248.03,632756.21,67934.57,1256423.4,1158711.73,63574.75,34136.92,conventional,2016,LosAngeles
48,2017-01-29,2939.28,129.28,0.0,0.0,2810.0,1861.27,948.73,0.0,organic,2017,NewOrleansMobile
7,2018-02-04,14307.71,204.51,181.6,0.0,13921.6,4203.8,9717.8,0.0,organic,2018,BuffaloRochester
36,2017-04-23,211977.98,11831.88,72470.48,1240.51,126435.11,42539.62,83872.46,23.03,conventional,2017,Indianapolis
42,2015-03-08,9212.46,7483.56,622.23,0.0,1106.67,1106.67,0.0,0.0,organic,2015,Houston
34,2017-05-07,3987.53,1182.72,158.85,2.5,2643.46,620.0,2023.46,0.0,organic,2017,Jacksonville
3,2016-12-04,315048.8,93963.93,56502.76,5327.06,159255.05,49383.72,109472.72,398.61,conventional,2016,LasVegas
12,2016-10-02,266892.47,83699.68,49320.17,7837.66,126034.96,118414.21,7604.7,16.05,conventional,2016,Detroit
5,2018-02-18,283265.66,11150.75,209791.73,212.96,62110.22,60822.76,386.35,901.11,conventional,2018,HartfordSpringfield
40,2017-03-26,270398.76,7860.88,203663.76,1524.94,57349.18,56284.03,862.37,202.78,conventional,2017,HartfordSpringfield
9,2016-10-23,568596.03,77057.58,127808.18,12872.16,350858.11,349205.42,1375.66,277.03,conventional,2016,Portland
24,2016-07-10,132511.44,39211.45,4977.23,3.06,88319.7,87357.84,20.39,941.47,conventional,2016,Boise
13,2015-09-27,80734.58,20639.23,50992.3,0.0,9103.05,9093.05,10.0,0.0,organic,2015,California
33,2016-05-08,4029.84,1011.79,74.29,0.0,2943.76,2940.43,3.33,0.0,organic,2016,Tampa
16,2017-09-10,90178.82,5734.05,28471.55,57.34,55915.88,55915.88,0.0,0.0,organic,2017,NewYork
45,2016-02-14,254611.93,69755.44,118256.29,4864.42,61735.78,58227.8,3507.98,0.0,conventional,2016,RichmondNorfolk
13,2017-10-01,7152.31,174.02,928.96,0.0,6049.33,5080.69,968.64,0.0,organic,2017,Tampa
25,2017-07-09,715078.15,194695.25,421757.61,25793.3,72831.99,68952.89,1248.27,2630.83,conventional,2017,SanFrancisco
9,2017-10-29,156848.8,2448.54,34603.78,619.38,119177.1,110757.39,8419.71,0.0,organic,2017,Midsouth
28,2017-06-18,3185.1,366.52,266.88,0.0,2551.7,2551.7,0.0,0.0,organic,2017,Albany
26,2016-06-26,297550.9,63248.04,110539.24,43580.31,80183.31,77775.85,657.46,1750.0,conventional,2016,RaleighGreensboro
20,2017-08-13,200716.07,7031.08,35496.01,220.3,157968.68,146634.24,11334.44,0.0,organic,2017,Northeast
9,2015-10-25,4010.32,577.08,2725.99,0.0,707.25,468.9,238.35,0.0,organic,2015,Columbus
52,2017-01-01,142347.9,43011.78,43260.01,125.37,55950.74,55319.62,535.56,95.56,conventional,2017,Roanoke
45,2017-02-19,420410.54,100285.03,288953.97,366.3,30805.24,29223.4,1581.84,0.0,organic,2017,NewYork
49,2016-01-17,437356.64,105468.97,256283.84,15555.85,60047.98,60045.08,0.0,2.9,conventional,2016,Sacramento
28,2016-06-12,152148.72,41650.39,52625.39,144.98,57727.96,54131.29,277.23,3319.44,conventional,2016,Roanoke
19,2016-08-14,31622.99,10822.39,30.59,0.0,20770.01,20700.01,70.0,0.0,organic,2016,Houston
17,2015-08-30,14317.26,9720.71,348.71,0.0,4247.84,4081.53,166.31,0.0,organic,2015,DallasFtWorth
